timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765453891276,0.10181150100583657,0.06784135788199537,0.011059541860021099,0.0036467919099948485,0.25181264287588656,0.15097935637147633,0.0695410740438154,level_4_state_3
1765453892433,0.09959771261251284,0.06033126040306162,0.010449902655462457,0.0037036126499047214,0.2750411316256096,0.16484261926382882,0.07773391512403861,level_4_state_3
1765453893842,0.09498985173330597,0.056567695753668885,0.010431789602699372,0.0033045795665810956,0.2744124689381656,0.162569834361354,0.07895841374420871,level_4_state_3
1765453896394,0.10125759882590869,0.0651760792074547,0.010358786190744571,0.0035852586850101775,0.30614266446877386,0.15512207379735396,0.07677331023862764,level_4_state_3
1765453897302,0.09552670690795663,0.0615590812552149,0.011381355227197049,0.0032354029841421853,0.2688919898663927,0.1523221387466624,0.0699135746265986,level_4_state_3
1765453897655,0.09522849910791029,0.06774614961596116,0.01037402487888487,0.0034490031731514315,0.2798620256825766,0.14964068180672818,0.06895429941811025,level_4_state_3
1765453897857,0.09231437981936211,0.06008427884361708,0.011211445363284755,0.0036037714193564016,0.28154448907954815,0.15228970746918494,0.08013548734724385,level_4_state_3
1765453898217,0.1060566320628922,0.0607744230640622,0.009454990392697926,0.0037931864273360967,0.2532538006941602,0.16103068333309967,0.07312566929937386,level_4_state_3
1765453898380,0.1049113493423308,0.06664678020618978,0.010874201450926883,0.003333955928237724,0.274246345660374,0.15402257826343577,0.07578452593092348,level_4_state_3
1765453898581,0.09522559219387959,0.059891268777444336,0.010584758849713924,0.003355358151612041,0.2961039898158259,0.15785398534710218,0.07734955040261975,level_4_state_3
1765453899536,0.09305868676402387,0.05847797616726517,0.011026764912705794,0.003413024309039214,0.2759614381494612,0.14772256084840818,0.07421479489824798,level_4_state_3
1765453902911,0.1020116889392899,0.06573326715355411,0.009998949004440096,0.003807375592328895,0.2620131358564383,0.17141574228449194,0.0717972380900332,level_4_state_3
1765453904673,0.09351634246017135,0.05872182644594693,0.011516949000031293,0.003029343667533426,0.2539572319395516,0.1687481550069918,0.07670790874747234,level_4_state_4
1765453905282,0.09437306586348863,0.06716241058642639,0.010290736404430682,0.003352847761086971,0.2637362708610249,0.1545488252227029,0.06868522262567073,level_4_state_4
1765453906340,0.09535507158830676,0.06068616740884911,0.010688073169901452,0.003525245738562226,0.2621387062408589,0.1499127119694315,0.07524174849490729,level_4_state_4
1765453906391,0.10124957913411983,0.05998128806629045,0.011080567262441977,0.0037019950459614964,0.27259405137765574,0.15375195527150184,0.06799389223210296,level_4_state_4
1765453906794,0.09977386817411033,0.060376291665899584,0.0101469207914889,0.0032596183991486457,0.24673151156929246,0.15916995255775374,0.07387860079982166,level_4_state_4
1765453908072,0.0954986980692738,0.0627169909302546,0.010476923891893712,0.0034555297440797606,0.2606678063154673,0.15918734080416327,0.07747795552812664,level_4_state_4
1765453908411,0.0945142623966984,0.0641177493360944,0.010967073483676102,0.0033224399366220663,0.2902977686377883,0.1594492507765941,0.07247342216395336,level_4_state_4
1765453909067,0.09888706607505095,0.059435645890922977,0.00947207941692714,0.0036039806426447305,0.2742703360385292,0.1499462859244309,0.07196149692600184,level_4_state_4
1765453909118,0.09506137856478084,0.06401895911621783,0.011020951513661186,0.003509911956739311,0.26199784546565746,0.15086685495870739,0.07222783424842509,level_4_state_4
