timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765458677714,0.0,0.0,0.0,0.0,0.15210944982314314,0.08804256477674315,0.04646567106934575,level_5_state_6
1765458677966,0.0,0.0,0.0,0.0,0.15220602851285076,0.09910336311809019,0.04277129918197925,level_5_state_6
1765458679123,0.0,0.0,0.0,0.0,0.15268402043965038,0.0913846880079843,0.04495725545087343,level_5_state_6
1765458679778,0.0,0.0,0.0,0.0,0.1540970376138525,0.09527926042691531,0.04674028685225328,level_5_state_6
1765458680080,0.0,0.0,0.0,0.0,0.1704641460617362,0.09310321079270716,0.04710032574867763,level_5_state_6
1765458680432,0.0,0.0,0.0,0.0,0.15280345046887228,0.09559328466791549,0.04781272573760423,level_5_state_6
1765458680482,0.0,0.0,0.0,0.0,0.15382503079830162,0.08777922682354324,0.045201655721619015,level_5_state_6
1765458680734,0.0,0.0,0.0,0.0,0.16159516629631307,0.09196039915919897,0.04330519223582084,level_5_state_6
1765458680986,0.0,0.0,0.0,0.0,0.14758898858796402,0.08812157689371741,0.04699745007370978,level_5_state_6
1765458681239,0.0,0.0,0.0,0.0,0.1495796169423384,0.08403269964249682,0.04471626669296235,level_5_state_6
1765458681741,0.0,0.0,0.0,0.0,0.16622184642133112,0.0932281042206758,0.04503991222146031,level_5_state_6
1765458681791,0.0,0.0,0.0,0.0,0.16528608752310428,0.09461780139381785,0.0456162174385397,level_5_state_6
1765458682547,0.0,0.0,0.0,0.0,0.15727801812547093,0.08756136859317772,0.04652515534732011,level_5_state_6
1765458683050,0.0,0.0,0.0,0.0,0.14543984927221087,0.08748991151221922,0.04976872943418295,level_5_state_6
1765458684006,0.0,0.0,0.0,0.0,0.15864091228892196,0.09342300836223867,0.04576164627432167,level_5_state_6
1765458684408,0.0,0.0,0.0,0.0,0.1530254139050332,0.08922732978075751,0.04673562768816795,level_5_state_6
1765458685314,0.0,0.0,0.0,0.0,0.15212554656667304,0.09688752757544185,0.04291271819377369,level_5_state_6
1765458685717,0.0,0.0,0.0,0.0,0.16996809550329323,0.09452775747021565,0.04398021771800113,level_5_state_6
1765458685918,0.0,0.0,0.0,0.0,0.16144031783439172,0.08937618019963246,0.04583905627436932,level_5_state_6
