timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765459616228,0.10143010067601818,0.11995311239719499,0.01594884197840747,0.0035747303612188824,0.37169177467003617,0.23168279128216754,0.09302624370583633,level_5_state_6
1765459616430,0.09621053754402113,0.130333008209592,0.01691199978652487,0.0031924018019316492,0.4151529052603678,0.20513042083962563,0.09815946817764773,level_5_state_6
1765459617186,0.09199002224032954,0.12995851518679014,0.016165163176155344,0.0032586135021679414,0.36287716285139593,0.22239707293821578,0.09028240927756177,level_5_state_6
1765459617790,0.09589423958998543,0.11434229350106498,0.01581473028397226,0.0032843118405732207,0.33729572446481937,0.20082156904656864,0.0878394921432402,level_5_state_6
1765459617992,0.09929660222930112,0.13270070899602307,0.016379809402545607,0.0032144930483730865,0.35366708825067295,0.22856477818317603,0.09361573208034756,level_5_state_6
1765459618395,0.08910575486153366,0.13127180394180923,0.016383879418825343,0.0032083811473374415,0.3732222973602457,0.22948390570315094,0.08896670493182819,level_5_state_6
1765459619906,0.09383477930612075,0.1355796293992586,0.016631394156125894,0.0032707181183567794,0.35670548888836523,0.22790968623779084,0.09856500588022706,level_5_state_6
1765459620460,0.10166468964587437,0.13476974538824416,0.015401391385310586,0.003164100699620467,0.3378928703178739,0.20084773253683938,0.09348446498148487,level_5_state_6
1765459620964,0.0909290651621215,0.12696704539535072,0.015984144268102168,0.003301450503000569,0.34228669457241406,0.21145104596178918,0.09675512938378683,level_5_state_6
1765459621165,0.09763192656242003,0.12090230485612552,0.016975379140465163,0.0032034875030678483,0.33125316359045387,0.21479932616571534,0.08808777485724885,level_5_state_6
1765459621266,0.09024624912060761,0.12087213498442329,0.015430962556006768,0.0034362657710042092,0.3691482715423117,0.21776879468961324,0.09330841753693368,level_5_state_6
1765459622071,0.0914106358491971,0.12434758030853636,0.016445077495204054,0.003231240396823189,0.3818530923159997,0.20884349257803556,0.08772138880225597,level_5_state_6
1765459622574,0.08905539442046467,0.12279367732218915,0.016580493077602676,0.003395860183769696,0.3357838803872217,0.23160058474555645,0.09733534155396381,level_5_state_6
1765459623278,0.09169678474914955,0.13145490640325092,0.01582882774116993,0.0037638912864488756,0.3480145719219436,0.21193053265170475,0.08670261202974372,level_5_state_6
1765459623581,0.08631535126694609,0.12953897131350464,0.016623994385182764,0.0033011084891289115,0.37472868444617,0.21793407469503925,0.09932596936321665,level_5_state_6
1765459624336,0.09237124472274622,0.13998029342978222,0.015445261497753713,0.0031755757856784302,0.36565333397021765,0.21726472319800347,0.099222390504437,level_5_state_6
1765459624588,0.09444869680356115,0.14167357156783492,0.016061670577112608,0.0035531729229270562,0.359420677700652,0.19878449595139577,0.09058706413738114,level_5_state_6
1765459624940,0.09953027962271524,0.13269277124512052,0.01605017447599138,0.003152556547111295,0.34426374970613954,0.22875138161666508,0.09993365630373999,level_5_state_6
1765459625544,0.08280799254608881,0.11871877377263322,0.017053001168170722,0.003257649561552136,0.34046112246068244,0.20803171037517268,0.08818022882917256,level_5_state_6
1765459625544,0.09707960678762248,0.1266594329005685,0.015774804693822746,0.003298249444204817,0.3279481650516645,0.2363673888176046,0.09108154706913835,level_5_state_6
1765459625845,0.09306758481878738,0.13591715390605555,0.017482124557079298,0.0031760107188667694,0.34108515165054937,0.20031856178086088,0.08739708435093571,level_5_state_6
1765459627354,0.09017403189723164,0.14312131672911155,0.015970663813012216,0.0035235966061811213,0.3306658846896584,0.20625102976847953,0.08966364085740157,level_5_state_6
1765459627404,0.09024207053077488,0.12820699880790606,0.015273340352921069,0.0032682537045182927,0.36524678555205464,0.1936386991172163,0.09829908194455858,level_5_state_6
1765459628765,0.09227961586571169,0.12605175419663536,0.015936356163218732,0.0033172410599890817,0.35956343052076295,0.21386172382799343,0.08737303612826874,level_5_state_6
1765459628816,0.09401101998469277,0.12818213907442047,0.014850517694571658,0.003291576101545655,0.3174329454418121,0.24032416989717456,0.09071146949044068,level_5_state_6
1765459629573,0.09214315309234478,0.13659214636997086,0.014867326868134655,0.003554009726623181,0.36702360030479697,0.21102218996389077,0.09333271612553115,level_5_state_6
1765459629674,0.10005944442856243,0.12418618834327672,0.016225461858827384,0.0031746825552673983,0.3627994733033456,0.22358593773295254,0.09821435099617189,level_5_state_6
1765459630076,0.09334408004033264,0.12044826169567997,0.01634703901819559,0.003248360132355931,0.37298945137174516,0.21490337956148908,0.1039884286433716,level_5_state_6
1765459630529,0.09709279642042189,0.11589590347917439,0.015619863255877421,0.0032386382302599273,0.37067114617603497,0.22140728215636046,0.09850536265646344,level_5_state_6
1765459630579,0.0938026862946736,0.12868171422993063,0.016853718847358343,0.003357902800133017,0.36167148513171976,0.21656651240595134,0.09597118356520751,level_5_state_6
1765459631435,0.09659764167524323,0.12973296202878698,0.016427360302618346,0.003534758957641533,0.34998944886999517,0.22632495864449928,0.08830453883590964,level_5_state_6
1765459631888,0.09101280733417227,0.13833795981132369,0.015339254135928751,0.0034127498018123683,0.32561630676987,0.22108227763943875,0.0993116756801676,level_5_state_6
1765459632239,0.08889093498985118,0.1344633058588789,0.015904580546850403,0.003463181957634031,0.33868558536956933,0.2223054296124353,0.08925520512716643,level_5_state_6
1765459632642,0.0950470981933425,0.1293303321966998,0.017267489773438744,0.0034585133819650823,0.35768334435823246,0.20615429055647705,0.08719134879444113,level_5_state_6
1765459634557,0.09572625332185586,0.13234913800001946,0.01623881598753837,0.003307087178461396,0.3329209806825703,0.2287821107670264,0.09116728958229263,level_5_state_6
1765459635262,0.09880298742148699,0.12752023205836027,0.016511582478600805,0.003296500137976947,0.33579997211089646,0.2039666813481269,0.09351055105862249,level_5_state_6
1765459635665,0.10144072409648996,0.13006421926005238,0.0160854365563626,0.0034186578394631677,0.3760830503019354,0.21285130316263445,0.08980697799477054,level_5_state_6
1765459636873,0.08920433173581625,0.1289468999624255,0.017922041235606558,0.003515540099703573,0.36006176218574215,0.20273701710107012,0.10119585415837028,level_5_state_6
1765459637629,0.09912006774357807,0.12384991350085023,0.01596073098190564,0.0033142027517375863,0.3417011621767656,0.21898011611031543,0.09203088850393004,level_5_state_6
1765459638735,0.09384819909181229,0.13265236067785818,0.01787213258494051,0.003506287491428535,0.36284403192649034,0.21836592156909196,0.09424325850836554,level_5_state_6
1765459638987,0.09723929784164533,0.1263147415154869,0.01694331841330052,0.0034852896244079866,0.3776011341424824,0.215489790336259,0.08520600718154442,level_5_state_6
1765459639088,0.09815765283937607,0.12939278095433496,0.014589260166634798,0.0031137282608816636,0.33390944982506976,0.2100357280913338,0.10159974211762118,level_5_state_6
1765459639794,0.09654392689597009,0.1321810590601803,0.01653420007097915,0.003034398821697108,0.35896294611704965,0.2361418789165181,0.09541618609285304,level_5_state_6
1765459643467,0.09100192876980043,0.1389354081702193,0.017291451795734675,0.003460088039525873,0.3362934596625386,0.21372759695670546,0.0912346621331307,level_5_state_6
1765459643769,0.09211974217823779,0.12410592263103275,0.015123848922017243,0.0034139133808224315,0.3460013097197279,0.22910632033209932,0.09505567807081372,level_5_state_6
1765459643871,0.09686701377820509,0.12662024488969081,0.015992537731030015,0.0034825261912748593,0.3459726609306338,0.20420762862809355,0.08548816890804513,level_5_state_6
1765459644627,0.09365378401007092,0.1348609681662407,0.016871784836096127,0.0032679066457724565,0.30707100040597235,0.23081297511510507,0.07661289787516753,level_5_state_6
1765459645332,0.09126691813298006,0.12851874889699083,0.016217936942175593,0.0034872855193570185,0.374031365700008,0.21261598139312143,0.08887197776290508,level_5_state_6
1765459646139,0.09533000273867051,0.1342948374349211,0.015049447931602088,0.00308684717962252,0.3781417557740331,0.23163515022383319,0.09249413675743424,level_5_state_6
1765459646391,0.10102080855766561,0.13363105600118302,0.01567491922473486,0.0035215029725046564,0.32391701732673944,0.22212550286155142,0.10115004231597544,level_5_state_6
1765459647650,0.10063060675822419,0.12997284240953746,0.015670317722187792,0.0034531386505436894,0.36264245233393777,0.24101055688403397,0.09276887311099526,level_5_state_6
1765459647852,0.0932250845284995,0.11683165993621927,0.016308349055988255,0.00330399860409653,0.3390880243802604,0.24071145080321255,0.0913161169273265,level_5_state_6
1765459648003,0.09415327738595856,0.1411564891281811,0.014577720321946874,0.0033777618669190617,0.32846739388735974,0.21159053341616327,0.09240667051728306,level_5_state_6
1765459648709,0.08960669487327551,0.12382929855830928,0.016946176215149628,0.0036972783537787346,0.39441240615402057,0.22442524778542058,0.0899366384216946,level_5_state_6
1765459650168,0.08511070411622966,0.11725048088057646,0.015120191010501433,0.003292017725857823,0.3730198575847133,0.21966529946583932,0.09378741909398504,level_5_state_6
1765459650319,0.09472756648302892,0.11801370078515405,0.015475981080473197,0.003589787655466973,0.36266984860697415,0.2214502965683467,0.09599524790288408,level_5_state_6
