timestamp,GMXXX_NO2 (ppm),GMXXX_Ethanol (ppm),GMXXX_VOC (ppm),GMXXX_CO (ppm),MiCS5524_CO (ppm),MiCS5524_Ethanol (ppm),MiCS5524_VOC (ppm),label
1765457968640,0.0,0.0,0.0,0.0,0.18976635799301605,0.12282584499002303,0.031291204800405995,level_5_state_6
1765457968943,0.0,0.0,0.0,0.0,0.18595038011169263,0.11946647968562343,0.033298152267450865,level_5_state_6
1765457969144,0.0,0.0,0.0,0.0,0.17971757241239197,0.11614182894410145,0.033364214239391676,level_5_state_6
1765457969849,0.0,0.0,0.0,0.0,0.20235207794753526,0.11335130305517849,0.031465547081533325,level_5_state_6
1765457970102,0.0,0.0,0.0,0.0,0.18072645929265974,0.12581173732855627,0.0308479565744315,level_5_state_6
1765457970556,0.0,0.0,0.0,0.0,0.1897885641081246,0.12420692727310823,0.029056407566716836,level_5_state_6
1765457970607,0.0,0.0,0.0,0.0,0.180249723060545,0.1178344132345781,0.031101333600615864,level_5_state_6
1765457971060,0.0,0.0,0.0,0.0,0.19938653001598633,0.12137569458344499,0.029443553346186875,level_5_state_6
1765457971261,0.0,0.0,0.0,0.0,0.17236713335600942,0.11696427750476096,0.030906007308276605,level_5_state_6
1765457971363,0.0,0.0,0.0,0.0,0.19021057237558847,0.1219647665042406,0.03277311383142298,level_5_state_6
1765457971614,0.0,0.0,0.0,0.0,0.1674268477241514,0.11165859111196193,0.030513187995074485,level_5_state_6
1765457972318,0.0,0.0,0.0,0.0,0.17131289848511622,0.12075273429708713,0.032121358724221886,level_5_state_6
1765457972369,0.0,0.0,0.0,0.0,0.18386054458491333,0.12043200820518547,0.03313269475778363,level_5_state_6
1765457972621,0.0,0.0,0.0,0.0,0.1778004679759608,0.11238226801208555,0.032420769319792084,level_5_state_6
1765457973528,0.0,0.0,0.0,0.0,0.18705601275385553,0.11779646541003286,0.030302688810317845,level_5_state_6
1765457974334,0.0,0.0,0.0,0.0,0.19248663479323996,0.11196425188173752,0.028823675446666915,level_5_state_6
1765457974384,0.0,0.0,0.0,0.0,0.1970332167873953,0.12689847236086066,0.0303458307729539,level_5_state_6
1765457974686,0.0,0.0,0.0,0.0,0.17814207860426046,0.12492517627676894,0.0317653033898854,level_5_state_6
1765457975190,0.0,0.0,0.0,0.0,0.1816727359681859,0.11951585548112251,0.031754811183151606,level_5_state_6
1765457975593,0.0,0.0,0.0,0.0,0.1814694665145789,0.11615535520339101,0.029111960891910843,level_5_state_6
1765457975644,0.0,0.0,0.0,0.0,0.16783271454504284,0.12357252717584134,0.03412317925481114,level_5_state_6
1765457976904,0.0,0.0,0.0,0.0,0.1779151004699522,0.11571582011744752,0.030574441885636305,level_5_state_6
1765457977710,0.0,0.0,0.0,0.0,0.17081414287683006,0.10663070435880798,0.03104974442106249,level_5_state_6
1765457977760,0.0,0.0,0.0,0.0,0.18045861277081623,0.1226440315871562,0.0323568145943837,level_5_state_6
1765457978163,0.0,0.0,0.0,0.0,0.1868655401344072,0.12103110353720334,0.03046391681428297,level_5_state_6
1765457978414,0.0,0.0,0.0,0.0,0.1871926526298807,0.1199660005812319,0.03170412691222813,level_5_state_6
1765457978515,0.0,0.0,0.0,0.0,0.18487915361015841,0.11952592493183621,0.030143110927206892,level_5_state_6
1765457978817,0.0,0.0,0.0,0.0,0.19016534324677706,0.12613571641176016,0.029434486217215283,level_5_state_6
1765457979068,0.0,0.0,0.0,0.0,0.19339685083750255,0.11773009250397114,0.033116943608834624,level_5_state_6
1765457980277,0.0,0.0,0.0,0.0,0.19072584602827958,0.1172201977266758,0.03157787515554122,level_5_state_6
1765457980378,0.0,0.0,0.0,0.0,0.1880377138150362,0.11797750765280095,0.030974465707344263,level_5_state_6
1765457980629,0.0,0.0,0.0,0.0,0.18237209813242547,0.11800603079958336,0.032073278631087616,level_5_state_6
1765457980880,0.0,0.0,0.0,0.0,0.18745709765133967,0.12020338537006421,0.030392133435202036,level_5_state_6
1765457981132,0.0,0.0,0.0,0.0,0.17920712559113605,0.11088664151724853,0.031833324314215594,level_5_state_6
1765457981787,0.0,0.0,0.0,0.0,0.1813934226934191,0.13174582241128588,0.03314808429900702,level_5_state_6
1765457982342,0.0,0.0,0.0,0.0,0.19551000144205907,0.10795084967300099,0.028724039889493815,level_5_state_6
1765457982745,0.0,0.0,0.0,0.0,0.17194178213541406,0.10603955766440329,0.03131887657551603,level_5_state_6
1765457982946,0.0,0.0,0.0,0.0,0.18823927258161266,0.11237119612961702,0.031570037879250896,level_5_state_6
1765457983249,0.0,0.0,0.0,0.0,0.18658690680283696,0.11571243607284794,0.030537983871556904,level_5_state_6
1765457983903,0.0,0.0,0.0,0.0,0.17756229566566717,0.11597456827258328,0.028848950070927696,level_5_state_6
1765457984154,0.0,0.0,0.0,0.0,0.20533802053499103,0.12144264845363364,0.03259636774450159,level_5_state_6
1765457984407,0.0,0.0,0.0,0.0,0.182437837738302,0.1212818507407088,0.031674770952759106,level_5_state_6
1765457984658,0.0,0.0,0.0,0.0,0.1797002706357578,0.13245012209696452,0.031193262590398417,level_5_state_6
1765457984911,0.0,0.0,0.0,0.0,0.19299866641867008,0.1209136608913996,0.03086124733205129,level_5_state_6
1765457986221,0.0,0.0,0.0,0.0,0.16652081751331893,0.1267473103670643,0.029978986876212806,level_5_state_6
1765457986524,0.0,0.0,0.0,0.0,0.18559750600583547,0.12096176805878626,0.029628282486388057,level_5_state_6
1765457986977,0.0,0.0,0.0,0.0,0.19962126507729597,0.1186619213846116,0.0297689527664474,level_5_state_6
1765457987530,0.0,0.0,0.0,0.0,0.18624944768409818,0.11479303570535915,0.03311572769925306,level_5_state_6
1765457988134,0.0,0.0,0.0,0.0,0.16865523154976264,0.10958272680533573,0.03160768778414043,level_5_state_6
1765457988989,0.0,0.0,0.0,0.0,0.18207362808191171,0.11910544062218452,0.030555297038095845,level_5_state_6
1765457989341,0.0,0.0,0.0,0.0,0.20499369804829826,0.13152727992866006,0.03170921475453263,level_5_state_6
1765457989744,0.0,0.0,0.0,0.0,0.18511030517649857,0.12619295368920266,0.030773951517198358,level_5_state_6
1765457989795,0.0,0.0,0.0,0.0,0.1859720725052245,0.11990957941839687,0.02926392871092109,level_5_state_6
1765457990047,0.0,0.0,0.0,0.0,0.18292711339878487,0.11090179883852798,0.03283015300479727,level_5_state_6
1765457990297,0.0,0.0,0.0,0.0,0.1857487227611656,0.11919431379361756,0.03052621286765395,level_5_state_6
1765457990550,0.0,0.0,0.0,0.0,0.18010621720916378,0.11716530896362075,0.02796661888645925,level_5_state_6
1765457990951,0.0,0.0,0.0,0.0,0.17233369747184057,0.12029102584225895,0.03232702704394023,level_5_state_6
1765457991052,0.0,0.0,0.0,0.0,0.16707243184620113,0.11706983236792484,0.03081410296162961,level_5_state_6
1765457991304,0.0,0.0,0.0,0.0,0.19733636837339125,0.11789911353417297,0.03138493083065717,level_5_state_6
1765457991958,0.0,0.0,0.0,0.0,0.19310982315495256,0.11079458263281315,0.032426643399085374,level_5_state_6
1765457992059,0.0,0.0,0.0,0.0,0.19908782381225731,0.11654502029483348,0.03345654201526161,level_5_state_6
1765457992311,0.0,0.0,0.0,0.0,0.17507719889555026,0.10768298877176588,0.033307991047122815,level_5_state_6
1765457992713,0.0,0.0,0.0,0.0,0.16655529022660878,0.12667788301038038,0.029310251560660663,level_5_state_6
1765457993167,0.0,0.0,0.0,0.0,0.16445103287611862,0.11742202656049025,0.03323386239292039,level_5_state_6
1765457993519,0.0,0.0,0.0,0.0,0.17466967462562313,0.1278361926856073,0.030013944730338908,level_5_state_6
1765457993569,0.0,0.0,0.0,0.0,0.1830567970573308,0.11848409483969306,0.03301658251297283,level_5_state_6
1765457994928,0.0,0.0,0.0,0.0,0.18774661436154738,0.11495140869631928,0.03433694286036989,level_5_state_6
1765457995229,0.0,0.0,0.0,0.0,0.20082055718873634,0.11896349207096395,0.030723572568740077,level_5_state_6
1765457995632,0.0,0.0,0.0,0.0,0.18432566114886625,0.12478529740075252,0.028583864283217984,level_5_state_6
1765457995933,0.0,0.0,0.0,0.0,0.17479845640576905,0.12127724072986333,0.033513515577859955,level_5_state_6
1765457995984,0.0,0.0,0.0,0.0,0.17500564033605895,0.11544951579464834,0.03169022455924371,level_5_state_6
1765457997041,0.0,0.0,0.0,0.0,0.18487406237974607,0.11368645170386622,0.032241462246161964,level_5_state_6
1765457997394,0.0,0.0,0.0,0.0,0.18506265306579764,0.12727551609888071,0.032879978716824305,level_5_state_6
1765457998048,0.0,0.0,0.0,0.0,0.15757114758200524,0.11378077702902323,0.031940100050448124,level_5_state_6
1765457998299,0.0,0.0,0.0,0.0,0.18706790785448274,0.12085012450067589,0.030057455556611202,level_5_state_6
1765457998551,0.0,0.0,0.0,0.0,0.17981356288380337,0.1230450636353196,0.03192008095319422,level_5_state_6
1765457999104,0.0,0.0,0.0,0.0,0.19173355890526828,0.12213952283562417,0.030752331492175274,level_5_state_6
1765457999456,0.0,0.0,0.0,0.0,0.18057386645380147,0.12908431496268472,0.030561069578693884,level_5_state_6
1765457999506,0.0,0.0,0.0,0.0,0.16317391513563628,0.11364394645219499,0.0337992647744118,level_5_state_6
1765457999758,0.0,0.0,0.0,0.0,0.19581714257115312,0.11616792737810894,0.030821518792624156,level_5_state_6
1765458000363,0.0,0.0,0.0,0.0,0.050357778306929696,0.13050990508577157,0.07970473524490362,level_5_state_6
1765458000665,0.0,0.0,0.0,0.0,0.41308868152181494,0.23808416173414504,0.0956360484197358,level_5_state_6
1765458001068,0.0,0.0,0.0,0.0,0.646085652153222,0.33653286567676677,0.3499883398662498,level_5_state_6
1765458001119,0.0,0.0,0.0,0.0,0.7004024700513618,0.3250657873150717,0.4302893278624207,level_5_state_6
1765458001922,0.0,0.0,0.0,0.0,0.7573332483978613,0.43612676607122086,0.41233756176076164,level_5_state_6
1765458001972,0.0,0.0,0.0,0.0,0.9922591091615599,0.4854494547410314,0.5427321990847066,level_5_state_6
1765458002224,0.0,0.0,0.0,0.0,1.0934349198437785,0.5362013365473774,0.6003328797778681,level_5_state_6
1765458002476,0.0,0.0,0.0,0.0,1.3001709243136839,0.5884049686621626,0.6784935724406698,level_5_state_6
1765458003180,0.0,0.0,0.0,0.0,1.527668288207587,0.6059555065755492,0.7357966402610936,level_5_state_6
1765458003230,0.0,0.0,0.0,0.0,1.4984261323451742,0.7235485453488302,0.7998733844946957,level_5_state_6
1765458003482,0.0,0.0,0.0,0.0,1.493738166345717,0.697135884570941,0.8877162862065129,level_5_state_6
1765458003936,0.0,0.0,0.0,0.0,1.5739432278146785,0.7129509263742737,0.9326564212416626,level_5_state_6
1765458003986,0.0,0.0,0.0,0.0,1.5778834270961695,0.8012774552703147,0.879046565912125,level_5_state_6
1765458004340,0.0,0.0,0.0,0.0,1.6425529655468707,0.7892099967515519,1.0593141274486884,level_5_state_6
1765458004541,0.0,0.0,0.0,0.0,1.6072906164079164,0.8235264988652009,1.03348886149815,level_5_state_6
1765458005296,0.0,0.0,0.0,0.0,1.7998758794358052,0.8381167217156287,1.1421766229608696,level_5_state_6
1765458005347,0.0,0.0,0.0,0.0,1.9526772384496986,0.7942618481691747,1.1335405541894206,level_5_state_6
1765458005599,0.0,0.0,0.0,0.0,1.8125350273246466,0.853970876748521,1.1789884224642937,level_5_state_6
1765458006103,0.0,0.0,0.0,0.0,2.0573389055037907,0.8693931526244061,1.108049959561243,level_5_state_6
1765458006809,0.0,0.0,0.0,0.0,2.0117678294167374,0.921008763883214,1.185913351692168,level_5_state_6
1765458006859,0.0,0.0,0.0,0.0,1.8213474922628208,0.9003918544749098,1.2335205414588708,level_5_state_6
1765458007111,0.0,0.0,0.0,0.0,2.093812432500657,0.8899857369971664,1.197964326168325,level_5_state_6
1765458007513,0.0,0.0,0.0,0.0,1.9818853998450174,0.9696477113587703,1.1546623338132482,level_5_state_6
1765458007765,0.0,0.0,0.0,0.0,2.060122191864034,1.016972832986016,1.2447171303468716,level_5_state_6
1765458007916,0.0,0.0,0.0,0.0,2.0487849944499836,0.9323475716033508,1.1862729809389212,level_5_state_6
1765458008218,0.0,0.0,0.0,0.0,2.2033088440401944,0.8996736461874122,1.2750968023656157,level_5_state_6
1765458008619,0.0,0.0,0.0,0.0,2.1276731188411504,1.0111606217495144,1.2534519452687047,level_5_state_6
1765458008669,0.0,0.0,0.0,0.0,2.1891180845941793,0.9910238947570791,1.3025023149830497,level_5_state_6
1765458009878,0.0,0.0,0.0,0.0,2.142942308140034,1.0031876022693795,1.2589025726214542,level_5_state_6
1765458010181,0.0,0.0,0.0,0.0,2.106457996249171,0.9824084515958952,1.340584995329747,level_5_state_6
1765458010735,0.0,0.0,0.0,0.0,2.1917408019201523,0.9776614342551136,1.3478488196262826,level_5_state_6
1765458011088,0.0,0.0,0.0,0.0,2.125087825123904,0.9627332510803015,1.3080632228003497,level_5_state_6
1765458011138,0.0,0.0,0.0,0.0,2.098803259868403,0.9652544388367899,1.3220877779132267,level_5_state_6
1765458011591,0.0,0.0,0.0,0.0,2.161221291403405,1.0164463609375447,1.3358477120106338,level_5_state_6
1765458011642,0.0,0.0,0.0,0.0,2.2564716526399744,0.9167482367259464,1.4514229915699604,level_5_state_6
1765458011994,0.0,0.0,0.0,0.0,2.1751099109985805,0.9228497154489503,1.338321307745278,level_5_state_6
1765458012146,0.0,0.0,0.0,0.0,2.0863666810449053,1.0184854782509207,1.3485394534650847,level_5_state_6
1765458012800,0.0,0.0,0.0,0.0,2.277684221407481,0.9468482096245547,1.3354789466342125,level_5_state_6
1765458013052,0.0,0.0,0.0,0.0,2.1388813793532853,1.0154546358612373,1.3546485596680171,level_5_state_6
1765458013353,0.0,0.0,0.0,0.0,2.2046265189093774,0.9516437851855177,1.2894331829061885,level_5_state_6
1765458013404,0.0,0.0,0.0,0.0,2.21566791602773,0.9926634796574039,1.3159978646896937,level_5_state_6
1765458013706,0.0,0.0,0.0,0.0,2.2621213118262435,1.0231180407772322,1.1555018029052313,level_5_state_6
1765458015570,0.0,0.0,0.0,0.0,2.182985002633131,1.0204688905034822,1.3762893115686097,level_5_state_6
1765458015822,0.0,0.0,0.0,0.0,2.174327912641969,0.9287604246178293,1.4009635730703194,level_5_state_6
1765458016326,0.0,0.0,0.0,0.0,2.16818138020255,1.0714327997757596,1.3342420129394834,level_5_state_6
1765458016527,0.0,0.0,0.0,0.0,2.2794868912741504,1.0336097315925894,1.4603732618345293,level_5_state_6
1765458017030,0.0,0.0,0.0,0.0,2.0842991572572083,1.0515998020904467,1.387577602713521,level_5_state_6
1765458017080,0.0,0.0,0.0,0.0,2.1983396062470826,1.0459276737668677,1.3074211890202463,level_5_state_6
1765458017434,0.0,0.0,0.0,0.0,2.3015312354376634,1.0367500897131157,1.408572138486588,level_5_state_6
1765458017635,0.0,0.0,0.0,0.0,2.211839904004338,1.0306510799643724,1.3364970830118101,level_5_state_6
